scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,342.16635,216.43237,0.06486766,347.38843,217.23187,0.034952108,329.34192,199.15292,0.027721094,328.73938,209.9986,0.017229853,347.9808,186.74608,0.016353853,335.15836,198.32126,0.054668147,343.58688,185.67616,0.032290455
1,342.16635,216.44003,0.06298115,347.39987,217.29901,0.03434796,329.37665,199.16197,0.03004048,328.78104,210.02884,0.018404862,348.04034,186.9495,0.014695978,335.26083,198.32126,0.06528745,343.65295,185.76788,0.034598656
2,342.16635,216.46494,0.062087834,347.39987,217.30902,0.034763932,329.37665,199.16669,0.028363384,328.78104,210.02917,0.017317258,348.04062,186.9495,0.0147160925,335.26083,198.32126,0.05947176,343.65445,185.77435,0.032796256
3,342.16568,216.48123,0.061382703,347.3997,217.30974,0.034159176,329.37665,199.16669,0.02837016,328.78104,210.02917,0.017328123,348.04034,186.95941,0.014727203,335.25073,198.32126,0.060018044,343.65445,185.77435,0.032887932
4,342.1615,216.48375,0.061581403,347.3997,217.31953,0.034215666,329.37665,199.16669,0.02829781,328.77948,210.03249,0.017317696,348.04034,186.95941,0.0147170555,335.25073,198.32115,0.05981689,343.65445,185.78116,0.032887492
5,342.1204,216.49918,0.06061491,347.3926,217.32487,0.033898123,329.37665,199.16742,0.027881505,328.77948,210.06189,0.017213447,222.39098,216.42635,0.01568568,335.24213,198.32074,0.058325812,343.65445,185.80759,0.03213503
6,342.11603,216.51355,0.059895243,347.3919,217.32668,0.033878088,329.38983,199.16669,0.028003711,328.77948,210.08092,0.01741418,222.39098,216.42783,0.01566109,335.17767,198.31328,0.058058884,343.62747,185.80869,0.03208639
7,342.11603,216.51355,0.060026996,347.39124,217.3273,0.03395098,329.39008,199.16742,0.028058313,328.78198,210.0909,0.017429715,222.39098,216.43425,0.015616681,335.17767,198.31328,0.057855945,343.62512,185.81361,0.032185726
8,342.11456,216.51355,0.059823904,347.3905,217.32771,0.0338962,329.3913,199.16905,0.02801308,328.78363,210.09174,0.01743802,222.623,216.50339,0.015880708,335.17767,198.31294,0.05774763,343.62476,185.81361,0.032049417
9,342.11456,216.51355,0.060077995,347.39038,217.32771,0.033979747,329.39606,199.17029,0.028089609,328.78763,210.09174,0.017469965,222.623,216.53374,0.01549459,335.17767,198.31294,0.05791695,343.62082,185.81361,0.03210868
10,342.11572,216.51367,0.060008638,347.39038,217.32875,0.033935748,329.39606,199.17029,0.02807162,328.78763,210.0909,0.017464528,222.623,216.53569,0.0154398745,335.17792,198.31328,0.057891786,343.62082,185.81631,0.03206872
