scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,302.12115,260.05038,0.01639174,308.43448,253.08516,0.013875406,302.31967,259.72867,0.01353275,294.3877,259.24698,0.01463602,308.44986,259.92856,0.022023126,301.2854,277.88626,0.021336276,300.59378,261.50443,0.044157203
1,302.1252,260.0542,0.016371367,308.43448,253.09149,0.013855003,302.32364,259.73422,0.013508643,294.3877,259.25528,0.014622996,308.45456,259.9356,0.02199551,301.28687,277.88626,0.021347985,300.59378,261.50848,0.044189207
2,302.16245,260.07724,0.016287317,308.43448,253.20772,0.015255849,302.40442,259.84366,0.013883631,294.3877,259.25528,0.012031034,308.503,260.11398,0.023501802,301.36465,277.88626,0.021981051,300.59378,261.5632,0.04635469
3,302.16245,260.10132,0.01629634,308.41412,253.21622,0.015254563,302.40442,259.8667,0.013864649,294.37173,259.24808,0.0119769145,308.52933,260.15,0.023425272,301.3664,277.88626,0.022098575,300.53,261.6499,0.045262657
4,302.16245,260.10507,0.016334813,308.41412,253.21983,0.01516614,302.40442,259.87112,0.013733348,294.3677,259.24698,0.012087605,308.52933,260.1506,0.023361566,301.3664,277.88626,0.022191137,300.5296,261.6499,0.045090362
5,302.15884,260.1081,0.016312316,308.41412,253.22343,0.015150331,302.404,259.8754,0.013716658,294.34952,259.24808,0.012087669,308.52933,260.15417,0.023379738,301.36465,277.88696,0.022252854,300.5256,261.6499,0.045095626
6,302.15594,260.10837,0.016243106,308.41724,253.22343,0.015073543,302.39978,259.87112,0.013688845,294.3462,259.24335,0.011950641,308.5286,260.15417,0.023224767,301.3626,277.92316,0.022149077,300.5256,261.63416,0.04437737
7,302.1508,260.10837,0.016202368,308.41772,253.21983,0.014978895,302.3948,259.8667,0.013674829,294.34177,259.2382,0.011867845,308.524,260.15,0.023147598,301.3556,277.9396,0.022079716,300.524,261.62845,0.04429185
8,302.1487,260.11124,0.01581289,308.4291,253.1886,0.014634401,302.3924,259.86484,0.013662748,294.3307,259.22934,0.0118186325,308.52374,260.14908,0.022865783,301.3198,277.9706,0.022141619,300.50848,261.61255,0.043992918
9,302.13934,260.11124,0.015803603,308.4291,253.18623,0.014698445,302.3891,259.86484,0.013654035,294.3307,259.22934,0.011782804,308.5124,260.14713,0.022969274,301.31747,277.98172,0.022210224,300.50583,261.6114,0.04417983
10,302.13165,260.11124,0.015757093,308.4291,253.18623,0.014725399,302.38654,259.86484,0.013643304,294.3307,259.22934,0.01181012,308.50705,260.1469,0.023003906,301.31747,277.98172,0.022246292,300.5051,261.61026,0.044201657
