scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,397.52744,419.961,0.013321803,334.66913,206.49933,0.005912885,117.31784,227.93968,0.018166568,180.1268,211.5936,0.013475585,180.0196,228.33383,0.012691427,135.25998,227.24156,0.015113972,169.7897,243.58102,0.02138706
1,397.5285,419.9613,0.013314173,334.88007,206.63556,0.0059150504,117.318985,227.94089,0.018166522,180.1296,211.59396,0.013478987,180.0196,228.33435,0.012693741,135.30844,227.24182,0.015129433,169.79015,243.58102,0.021392377
2,398.1375,420.12424,0.017915288,334.88007,206.63556,0.0055315522,133.94987,243.07297,0.018190213,180.16002,211.60408,0.012841811,180.01996,228.34782,0.011837862,135.30844,227.35571,0.014609641,339.97482,243.58102,0.019867623
3,398.1375,420.13763,0.016940856,334.88007,206.63556,0.0059870076,133.96574,243.07811,0.018075913,180.16002,211.61879,0.013952234,180.04704,228.35025,0.011503292,135.30844,227.35782,0.014774428,339.97482,243.58145,0.02436768
4,398.1375,420.13852,0.01627192,334.88007,206.63556,0.00567215,133.9784,243.09607,0.017806362,180.16002,211.65279,0.013934136,180.24738,228.59929,0.011386279,135.30844,227.35864,0.01447769,339.97482,243.81465,0.020107599
5,397.8378,420.13864,0.014988738,382.91907,413.42102,0.005924161,133.99564,243.10706,0.01797175,180.22447,211.65152,0.013896264,180.24738,228.59929,0.012467282,135.34538,227.35974,0.0146106575,169.85953,243.81465,0.02131474
6,397.78607,420.13864,0.014639494,382.92126,413.4243,0.005773195,133.99803,243.11732,0.017885447,180.25389,211.65152,0.013881145,180.25005,228.60387,0.012532918,135.35803,227.35974,0.0144996615,169.80833,243.81465,0.021329556
7,397.78265,420.13864,0.014556565,382.92126,413.4243,0.005726001,134.00598,243.14095,0.017787047,180.26234,211.65152,0.013958491,180.28815,228.60669,0.0125767235,135.38489,227.36548,0.0144038955,169.80833,243.81465,0.021134883
8,397.76947,420.13864,0.0146200275,382.91907,413.42383,0.005745557,134.00598,243.16708,0.017888147,180.25389,211.64185,0.014255324,180.3241,228.65524,0.013142975,135.3941,227.36568,0.014299582,169.80833,243.80595,0.021180103
9,397.76947,420.13895,0.014538054,382.91907,413.42383,0.0057132286,133.99803,243.16708,0.017835423,180.25783,211.63951,0.014180394,180.33234,228.65524,0.012994115,135.3941,227.39018,0.014198163,169.82732,243.8057,0.021067845
10,397.77908,420.1402,0.014460159,382.92126,413.428,0.0056804107,133.99803,243.16708,0.01782697,180.25908,211.63818,0.014152459,180.33702,228.65524,0.012929995,135.3941,227.39378,0.014276038,169.82732,243.79948,0.021235112
