scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,112.73516,218.65791,0.0103477705,95.91885,351.1543,0.009403177,103.7486,373.67117,0.026967628,117.858734,372.44156,0.023536699,123.57689,361.32257,0.022526503,115.851456,216.70308,0.037390884,112.43521,355.04645,0.13045625
1,112.73516,358.87747,0.010189329,95.91885,351.16663,0.009470968,103.7486,373.67117,0.02710409,117.858734,372.44156,0.023608103,123.57689,361.32257,0.022343682,115.85859,216.71483,0.037523802,112.43521,355.05148,0.13249996
2,112.73516,358.87747,0.011216134,95.91885,365.70624,0.009204996,103.7486,373.67117,0.025000703,117.858734,372.44156,0.021509226,123.605255,361.32257,0.022489812,221.1317,216.71483,0.034812443,112.43521,356.61823,0.09475008
3,112.66593,358.87747,0.010992944,95.8125,365.7472,0.009315725,103.6515,373.67117,0.024288438,117.79641,372.44156,0.020448549,123.605255,361.27832,0.02191694,221.1317,216.71483,0.036778934,112.40116,356.64594,0.09223573
4,112.66593,358.88403,0.011692629,95.8125,365.75464,0.009313762,103.647156,373.67117,0.023893382,117.780235,372.44156,0.019995717,123.605255,361.27832,0.02155771,221.1317,216.71483,0.03627222,112.40116,356.64594,0.085145414
5,112.66593,358.93997,0.011551144,95.8125,365.87515,0.009321445,103.647156,373.73172,0.024051037,117.761604,372.48547,0.020844767,123.60886,361.27832,0.021838428,115.75779,360.68555,0.032126117,112.40116,356.6224,0.09490547
6,112.67061,358.93997,0.01072205,95.92898,365.9518,0.009097768,103.647156,373.74902,0.024564236,117.75912,372.48547,0.021451978,123.60886,361.29306,0.022615667,115.73416,360.78983,0.03391586,112.402664,356.6224,0.10142729
7,112.67747,358.93997,0.010741674,95.92898,365.9518,0.008999267,103.67801,373.74902,0.024659922,117.75912,372.48547,0.021550177,123.60886,361.29428,0.022930715,115.73014,360.7938,0.03411056,112.41518,356.57602,0.10269445
8,141.33223,196.56659,0.011058211,95.92898,365.9518,0.009142359,103.67801,373.74902,0.024679145,117.75935,372.48175,0.021498268,123.602905,361.29428,0.022866355,115.72929,360.7938,0.033926588,112.42366,356.57428,0.10193497
9,141.3324,196.5665,0.011172528,95.91768,365.9345,0.009166254,103.67801,373.74142,0.024712853,117.75935,372.47324,0.021535197,123.602905,361.29428,0.022595182,115.72929,360.7938,0.033746038,112.42168,356.54425,0.102806054
10,141.33324,196.56078,0.011117468,95.913185,365.93216,0.009237281,103.66965,373.74136,0.02460055,117.75912,372.47324,0.021545911,123.602905,361.28943,0.022541985,115.72929,360.79163,0.033660885,112.42168,356.5433,0.10233722
