scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,54.79133,299.87903,0.03228861,43.989975,315.693,0.0060521727,326.7025,212.68297,0.011259528,214.55148,196.72824,0.0100285495,49.92726,295.38193,0.01475285,335.10925,211.41632,0.01412402,307.39584,279.26804,0.028966641
1,54.793354,299.88492,0.032102514,43.990196,315.69318,0.0060607423,326.7035,212.68297,0.011452606,214.59012,196.73033,0.010198243,49.928493,295.39175,0.014704659,335.10925,211.42809,0.01476164,307.41037,279.3651,0.02859736
2,54.794632,299.88504,0.032163776,43.990196,315.694,0.0060610767,326.705,212.68297,0.011402268,214.59453,196.73033,0.010204928,49.928593,295.39175,0.014682256,335.10925,211.4302,0.014607128,307.41977,279.44043,0.029301787
3,54.803204,299.8852,0.03203006,43.990135,315.6958,0.006027276,326.705,212.68068,0.0113083655,214.59592,196.73033,0.010149762,49.9322,295.39175,0.014649345,335.08893,211.4302,0.014483168,307.41977,279.44043,0.028784381
4,54.817333,299.88504,0.031850938,43.990196,315.6958,0.0060275076,326.705,212.68068,0.011329693,214.59592,196.72267,0.010256782,49.936085,295.37048,0.014625574,335.08893,211.43205,0.0144591415,307.41977,279.43503,0.02877884
5,54.821304,299.88504,0.031803228,43.990196,315.6958,0.006024823,326.705,212.68068,0.0113052605,214.59674,196.71742,0.010172396,49.93711,295.3674,0.0146162305,335.08893,211.43205,0.014448096,307.41977,279.43503,0.028783362
6,55.565903,299.8728,0.02115362,341.21494,227.49107,0.0054281116,326.73163,212.6906,0.011517216,214.63458,196.71736,0.010298291,50.159435,294.9124,0.012881728,335.1318,211.43205,0.014678049,307.42032,279.43503,0.028945124
7,55.566803,299.8728,0.021149071,341.21762,227.48982,0.0054314076,326.73376,212.6906,0.01153405,214.63458,196.71736,0.010306487,50.162193,294.9104,0.012814747,335.1391,211.42859,0.014732622,307.4221,279.43503,0.028807389
8,55.566803,299.8728,0.021159582,341.22534,227.48357,0.005425102,326.73495,212.6906,0.011547721,214.63458,196.71742,0.010306723,50.162193,294.9104,0.012774022,335.14282,211.41861,0.0147536555,307.42697,279.42096,0.0284398
9,55.56619,299.87363,0.021119215,341.22568,227.48357,0.0054258243,326.73526,212.6906,0.011534524,214.63638,196.71754,0.010301953,50.162193,294.9104,0.012767999,335.1442,211.41841,0.014748852,307.4283,279.42096,0.02843616
10,55.565903,299.87363,0.021178646,341.22568,227.48318,0.005419828,326.73724,212.68954,0.011530127,214.63626,196.71754,0.010275971,50.162193,294.9104,0.012779861,335.14465,211.41711,0.0147479195,340.10678,202.93933,0.028400078
