scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,253.1584,163.93452,0.012227793,245.72868,178.49438,0.0070167123,245.77672,196.75043,0.014421628,245.76907,182.95174,0.027411105,253.50034,183.81427,0.032479238,257.164,182.59282,0.026749596,249.97034,175.82129,0.095337115
1,253.1584,163.94035,0.012244152,245.73651,178.49501,0.0069691506,245.77672,196.7511,0.01441105,245.76907,182.95174,0.027454242,253.50034,183.81427,0.032552827,257.164,182.59282,0.026757313,249.97775,175.82153,0.09563799
2,253.1584,163.9415,0.0122418925,245.73682,178.49648,0.0069763307,245.77672,196.75212,0.014411951,245.76907,182.95174,0.02745823,253.50034,183.81427,0.032557927,257.164,182.59282,0.026758015,249.97797,175.82588,0.095595635
3,253.16743,218.25124,0.014482463,245.73682,178.49501,0.008168805,231.41771,197.316,0.014039202,244.88081,182.23051,0.018949201,253.0247,182.93188,0.026495814,245.39278,169.65735,0.018696165,305.92377,266.51556,0.019496758
4,222.42577,218.25124,0.012344246,245.73651,178.49438,0.007883327,231.38716,197.39359,0.013552435,244.8346,182.23051,0.01914245,252.99959,182.93188,0.026719356,245.36436,169.65735,0.018756205,306.38776,266.9647,0.026065774
5,222.3035,218.25124,0.010752813,244.32669,177.14223,0.007761422,230.12971,211.64784,0.013718656,244.77364,182.23051,0.018720658,252.82904,182.91957,0.02509552,245.21419,169.65302,0.017628528,306.81186,279.74457,0.032128077
6,222.3035,218.19305,0.015748534,244.32669,177.14223,0.0071905106,100.641914,404.50696,0.014636704,244.3233,195.79808,0.017400762,252.77524,182.85297,0.025902975,245.15147,169.4415,0.018975474,306.6187,279.74457,0.021032752
7,222.42577,218.19305,0.0120826,244.32669,177.14223,0.0065756985,100.63579,404.50696,0.013303822,244.29572,195.8027,0.015604147,252.7617,182.78838,0.02420646,245.15147,169.42976,0.018156305,306.6187,277.69504,0.01974207
8,222.42577,218.19305,0.008994735,301.8519,197.55177,0.0064561926,100.63261,404.4955,0.0131331915,244.26562,195.81013,0.014908975,252.72923,182.7453,0.023675423,245.1466,169.26831,0.016902847,306.6187,277.69504,0.020702261
9,302.36847,260.60266,0.012650725,301.9999,253.329,0.0075100265,100.631134,404.4955,0.013079107,244.26562,195.82997,0.014762013,252.72923,182.7453,0.02324098,245.1466,169.26831,0.016825002,305.7539,266.77533,0.03360988
10,302.53857,260.68506,0.012910651,302.00305,253.52322,0.008531772,100.631134,404.48672,0.013187778,244.26562,195.85008,0.013666818,252.71642,182.7306,0.021904834,245.1466,169.24333,0.017081706,301.4431,261.83804,0.035277307
