scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,351.5541,214.39807,0.1349747,359.4694,208.31123,0.022539848,329.88754,198.92499,0.024442274,329.7443,209.97147,0.0239062,49.39482,201.91888,0.014879072,340.8052,204.09908,0.03223922,213.96114,215.01035,0.024789311
1,351.5612,214.39807,0.13512425,359.4694,208.32597,0.022637324,329.89392,198.95418,0.024489503,329.74966,209.97147,0.02392074,341.74222,201.91888,0.0148410015,340.84625,204.10265,0.03224656,214.1605,215.01035,0.024789147
2,351.73776,214.43398,0.14615363,359.4694,208.33105,0.02373441,330.06903,198.95418,0.02637091,330.0181,209.97147,0.024502585,341.74222,201.92612,0.0139240995,340.84625,204.10265,0.039547652,214.1631,215.01035,0.027395621
3,351.79135,214.39807,0.14800754,359.41553,208.34482,0.024630575,330.07614,198.95418,0.026674906,330.04825,209.9367,0.025261935,49.579628,310.62225,0.013456797,340.84625,204.09908,0.04114807,214.25919,214.43336,0.027867017
4,351.79135,214.36824,0.14772864,359.40918,208.36685,0.025022838,330.07614,198.95418,0.027967773,330.04825,209.90582,0.02446813,49.546844,310.65207,0.013773573,340.84625,204.09251,0.045649104,347.23367,189.52649,0.03007659
5,351.79135,214.36824,0.15199289,359.39053,208.39291,0.025155319,330.06903,198.9731,0.027889382,330.04825,209.90582,0.025689969,49.55656,310.64304,0.013883198,340.87003,204.09251,0.04620165,347.2782,189.52649,0.03134809
6,351.74615,214.3955,0.14886786,359.39053,208.39291,0.02432569,330.0138,198.9731,0.02832114,330.00024,209.90582,0.025316674,49.55532,310.64304,0.013860203,340.8825,204.09251,0.04108866,347.2782,189.52649,0.032180283
7,351.71246,214.3955,0.14761607,359.39053,208.39291,0.024001988,329.9827,198.9731,0.027703764,329.99265,209.93936,0.025476167,49.55532,310.64304,0.013901778,340.89862,204.12044,0.040237512,347.28226,189.52762,0.029513814
8,351.71246,214.3955,0.1469254,359.3916,208.39291,0.023857333,329.96265,198.9731,0.027488654,329.9865,209.93936,0.025313733,49.55656,310.63602,0.0138383005,340.89902,204.12044,0.039822545,347.28226,189.52762,0.028882
9,351.71246,214.3955,0.14668544,359.39554,208.39291,0.023783943,329.95676,198.9731,0.027485434,329.97687,209.93936,0.025140544,49.55656,310.63602,0.0138546415,340.89862,204.12044,0.039352074,347.28226,189.52762,0.028522959
10,351.70908,214.39345,0.14783177,359.39554,208.39594,0.024126045,329.95535,198.97644,0.027581604,329.96994,209.92389,0.025128057,49.55532,310.63602,0.013870595,340.8901,204.1124,0.03985394,347.2835,189.51369,0.030744925
