scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,149.07048,339.83365,0.018566186,51.38413,321.21008,0.010243243,134.02757,356.63092,0.025070217,132.48216,355.36313,0.027491529,43.34948,299.777,0.03350772,49.595974,298.03693,0.04859856,253.35046,459.9904,0.26480913
1,149.07048,339.83365,0.018561445,51.455128,321.2946,0.010240814,134.02757,356.63092,0.02508153,132.48216,355.36313,0.027494686,43.350994,299.777,0.03352864,141.50659,349.36356,0.048576564,253.4169,459.99042,0.26489016
2,149.11375,339.83365,0.016410321,51.455128,321.3007,0.011061566,134.02757,356.63092,0.025166523,132.48517,355.36313,0.025741315,49.175262,308.88385,0.05111064,141.78308,349.36356,0.04217517,253.4263,460.4344,0.14936964
3,149.07048,339.83365,0.01604802,51.438335,321.2946,0.009899928,134.01746,356.58423,0.025365815,132.48216,355.32886,0.025878446,49.175262,308.88385,0.041710876,141.50659,347.03296,0.03637157,253.4263,460.4344,0.14912435
4,149.07048,339.80884,0.016351117,51.413055,321.21008,0.009881626,133.99995,356.55603,0.025741868,132.47137,355.2827,0.026212018,49.175262,308.88385,0.041765675,49.595974,302.55966,0.033764925,253.4263,460.4344,0.14923689
5,149.04424,339.80884,0.015215664,51.424892,321.19696,0.01015061,133.95012,356.4592,0.025749404,132.43791,355.22665,0.026676372,38.933403,310.07654,0.04174946,49.410637,302.5782,0.04893562,253.89285,460.3089,0.22706236
6,134.76305,355.87106,0.015323441,51.413055,321.1943,0.010040329,133.9221,356.4265,0.025718741,132.42775,355.21164,0.025797395,38.933403,310.07654,0.04240857,49.350037,302.55966,0.04838688,253.89636,460.30075,0.22524779
7,134.76305,355.87372,0.015072574,51.413055,321.18817,0.009958406,133.9221,356.40924,0.02550936,132.42775,355.19888,0.02555229,38.930912,310.08633,0.042374842,49.34234,302.54346,0.049026914,253.89636,460.29587,0.22343712
8,134.77867,355.87317,0.015151882,51.41388,321.18817,0.00997152,133.95012,356.40717,0.025578316,132.43791,355.19693,0.025518553,38.933403,310.08633,0.043287877,49.33537,302.55966,0.049766757,253.89285,460.29022,0.22312234
9,134.77867,355.87317,0.01520202,51.41841,321.1943,0.009915283,133.95174,356.40717,0.025778566,132.44363,355.19693,0.02565756,38.933403,310.0919,0.042519882,49.33537,302.55142,0.049455937,253.87157,460.2476,0.23278353
10,134.78249,355.87372,0.015148788,51.41665,321.2057,0.009726674,133.95174,356.40717,0.02577743,132.44705,355.19693,0.02564225,38.9551,310.08823,0.042201303,49.325592,302.53482,0.051848788,253.86517,460.2474,0.23072223
