scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,396.42926,195.75998,0.015243628,390.19656,198.5825,0.010922014,133.26839,244.00354,0.017852087,197.80392,211.9056,0.015582336,375.82144,185.19757,0.016310703,223.1768,185.05115,0.014276725,222.53252,190.3022,0.020019412
1,396.43033,195.78465,0.01558062,390.24005,198.7055,0.010279213,133.26935,244.00449,0.017809182,197.80498,211.90579,0.015084194,375.9167,185.2704,0.016744878,376.7276,185.08351,0.013221097,390.83075,190.30399,0.021528082
2,396.43768,195.78465,0.015644604,390.2465,198.7055,0.010286059,133.27477,244.00502,0.017817248,197.80498,211.90579,0.015079234,375.92932,185.30685,0.016785134,376.72787,185.0986,0.013238487,390.83142,190.30525,0.020953046
3,396.43768,195.78522,0.01569521,390.25125,198.70752,0.010451496,133.27477,244.01141,0.01786388,197.80392,211.9056,0.015274964,375.93146,185.32758,0.01666182,376.73495,185.0986,0.0134406965,390.8322,190.30525,0.021710685
4,396.43823,195.78522,0.015712932,390.25287,198.70752,0.010469938,133.2822,244.01141,0.017865283,197.80338,211.89996,0.015117729,375.93588,185.3329,0.016574126,376.72787,185.10011,0.01343907,390.8322,190.31148,0.022013342
5,396.44452,195.78926,0.015709985,390.2591,198.72525,0.01040452,133.28326,244.01141,0.01789102,197.79874,211.89996,0.015002661,410.73062,196.13196,0.016535202,376.7276,185.10112,0.013530818,390.84882,190.31995,0.023313375
6,396.45914,195.80898,0.015616954,390.2591,198.73265,0.010078635,133.28694,244.01126,0.017913759,197.79874,211.89996,0.015304588,410.75317,196.13196,0.016954882,376.69604,185.13667,0.013235891,390.97302,190.32295,0.021054719
7,396.45914,195.8095,0.015641838,390.2591,198.73474,0.010069733,133.28792,244.01112,0.017920714,197.79874,211.90033,0.015377453,410.75317,196.13196,0.016967904,223.10925,217.1471,0.013298813,390.97418,190.32404,0.021119604
8,396.45914,195.80966,0.015608615,390.2593,198.73843,0.0100841,133.28815,244.00098,0.017938407,197.79874,211.90033,0.015440762,410.75317,196.13054,0.01690394,223.10925,217.1471,0.0136587275,390.97995,190.32574,0.020534504
9,396.45767,195.81198,0.015604761,390.2593,198.74109,0.010077914,133.28964,244.00002,0.017944258,197.79874,211.90033,0.015455557,410.75214,196.13046,0.016912913,223.10925,217.1471,0.013690086,390.98566,190.32602,0.020643141
10,396.45767,195.8095,0.015481149,390.25214,198.73474,0.00984798,133.29138,244.00002,0.017979555,197.80281,211.90033,0.01535151,410.75192,196.12473,0.017195879,223.08908,217.1471,0.013163501,390.97418,190.3292,0.023408452
