scorer,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015,DLC_Resnet50_capstoneTop50Nov8shuffle1_snapshot_015
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,spine_middle,spine_middle,spine_middle,tail_base,tail_base,tail_base,tail_middle,tail_middle,tail_middle,tail_tip,tail_tip,tail_tip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,50.783028,298.32413,0.0382153,35.740936,314.28003,0.013539103,43.692345,314.43564,0.016814623,197.68253,259.69998,0.009706672,49.2831,253.93175,0.018312763,51.80493,154.80061,0.0236822,204.54132,128.7472,0.019436797
1,50.785572,298.32468,0.06949396,35.741024,314.2812,0.023399973,43.692535,314.43634,0.043845635,198.37697,259.7044,0.015672477,219.951,253.93568,0.024859153,51.805412,308.36423,0.027542265,204.54132,263.00577,0.038907606
2,50.785572,298.32468,0.0698824,35.74376,314.2812,0.023190925,43.692852,314.43634,0.043720197,198.42714,259.7152,0.015683532,219.951,253.94551,0.024522308,51.805412,308.36917,0.027660672,204.54132,263.008,0.03975423
3,50.783028,298.32413,0.06983925,35.74376,314.28003,0.023187399,43.692852,314.43564,0.04370898,198.42873,259.7044,0.01569184,219.951,253.94551,0.024543043,51.80493,308.3695,0.027645582,204.54092,263.0255,0.039756656
4,50.63137,298.24835,0.0699032,35.75907,314.17166,0.02325561,43.69796,314.36462,0.045668446,198.64764,259.69998,0.015781607,219.84047,259.85425,0.02231482,51.773952,308.39832,0.029555818,204.0496,263.71802,0.039022904
5,50.63137,298.24835,0.06981355,35.761887,314.17166,0.023190418,43.69796,314.36462,0.045458794,198.71973,259.64395,0.01638716,219.8362,259.85425,0.022441886,51.773952,308.39832,0.029386485,203.97101,263.99692,0.037917826
6,50.63137,298.24835,0.06969815,35.762413,314.17166,0.023322586,43.69796,314.36462,0.045536242,198.76382,259.60767,0.016688028,219.80728,259.85425,0.022040933,51.77346,308.39832,0.029325072,203.91788,264.05307,0.04035017
7,50.64606,298.25104,0.069543816,35.762924,314.1785,0.023555046,43.695156,314.36743,0.0457319,198.78581,259.60013,0.01673558,219.80728,259.65204,0.022156406,51.772903,308.39456,0.029205708,203.71811,264.2376,0.043464653
8,50.64606,298.25104,0.06924694,35.762924,314.1785,0.023656,43.695015,314.36743,0.04587576,198.78581,259.59793,0.016828809,219.78703,259.6485,0.022415861,51.772903,308.39456,0.02913111,203.7057,264.2396,0.044550657
9,50.64606,298.25104,0.06924463,35.762924,314.1785,0.023728192,43.69477,314.36743,0.045969464,198.78581,259.5967,0.01685332,219.78703,259.6481,0.02238235,51.772797,308.39456,0.029141597,203.7057,264.25262,0.044237856
10,50.23294,298.2428,0.08124548,35.72088,313.9152,0.022791315,43.69191,314.182,0.04727897,198.80212,259.59793,0.016720016,219.78703,259.64432,0.022258805,51.712967,308.49612,0.031404693,203.69847,264.26993,0.043212563
